	FEB_ID	cat_ID	CH	a0	a00	a1	a2	a3	a4	a5	b	ChiSq
240	5003	7	48	0.0	0.8390273971571223	64.31708359533765	338.43969091466454	0.1942017475916824	1.2878597355370955	0.4741737896783291	2.0	49.878848860986324
241	5003	7	49	0.0	12.152298093131364	63.043458899457185	324.3004533058727	0.16574679443767365	1.3847939675419627	0.43282233126528796	2.0	213.99258013196234
242	5003	7	50	0.0	2.443589240379158	63.095720389148305	340.5687024856746	0.18479771167181458	1.2889242644480505	0.45154543375229655	2.0	244.7607790562462
243	5003	7	51	0.0	-2.514181507571217	63.33213944632955	344.763997015539	0.1972097244383195	1.2514017287394397	0.4695023638893976	2.0	67.58257325064459
244	5003	7	52	0.0	-2.322584609540256	64.46394349271118	351.18448976839767	0.19640450282701125	1.2526315496009095	0.4679841132814363	2.0	46.74753118572038
245	5003	7	53	0.0	13.088437431923344	65.37725789170261	322.75644917856425	0.17111155402934813	1.4059976984673102	0.45344729618733837	2.0	88.46368570779879
246	5003	7	54	0.0	2.164614038863768	68.30899907415818	334.103618023539	0.20494502916197846	1.3290109262723817	0.5148841733383044	2.0	208.81027783820267
247	5003	7	55	0.0	-1.711653706320551	62.97264811661125	338.6534575825034	0.1973363051523713	1.2615977838351768	0.473135753624478	2.0	59.50345035041502
248	5003	7	56	0.0	39.874811355478066	63.65423175974581	292.19145864356983	0.10582138226438748	1.7485487691059407	0.35558141879943	2.0	87.00936558106635
249	5003	7	57	0.0	-1.9193475600959065	62.12221895849064	344.6954431624259	0.19193795917147302	1.2475404354248836	0.4557303632427556	2.0	17.347333085444337
250	5003	7	58	0.0	-0.5886536722992162	64.43257843923485	343.82455554626785	0.19556433207629684	1.2724406536069206	0.472424545019938	2.0	125.54366553078758
251	5003	7	59	0.0	9.276288303191526	64.13282711282442	324.01548526313843	0.17743262164133827	1.3669857788067372	0.45765392623204415	2.0	35.22103544462761
252	5003	7	60	0.0	0.028542580481323607	61.95741698224324	340.57262291464787	0.18819172310547205	1.2646862039161406	0.45217755499032636	2.0	84.74453382305195
253	5003	7	61	0.0	9.58771805832394	62.43265029553917	321.48962320747074	0.17256733073901462	1.3635962403070252	0.44406030391184104	2.0	64.87087981611056
254	5003	7	62	0.0	8.239505850686244	62.30955259375974	324.1160174400069	0.17467578193471361	1.348579273413788	0.44483147477562207	2.0	22.817266030483967
255	5003	7	63	0.0	2.8767320345931977	62.682285260502624	330.70850355738435	0.18770832162275403	1.301394048959937	0.4626389263486634	2.0	34.87056286969428
256	5007	7	0	0.0	-3.0453073046882504	62.93514375737678	351.48991205750764	0.19375887257458504	1.23767907576729	0.45691995524865336	2.0	23.3481543356798
257	5007	7	1	0.0	-3.7065939343257748	63.804285187663524	356.6338896778201	0.1953081922569475	1.2333506336471052	0.45919377943974893	2.0	76.86077817291634
258	5007	7	2	0.0	-12.769090711713648	68.79174779140304	364.8466311046342	0.23001282724195357	1.2075275242322117	0.5311951016643732	2.0	77.8618375409098
259	5007	7	3	0.0	61.43082456909003	64.36999883384479	280.54342137998583	0.05967483125173106	2.2007557475023	0.2743371943020251	2.0	23.763481418126876
260	5007	7	4	0.0	-12.443573874605214	66.51857803692069	371.2829095473593	0.21876682188692298	1.1847370586077208	0.4973050269793259	2.0	102.26618045981829
261	5007	7	5	0.0	-11.65182847283149	68.6077947502218	364.91465047919553	0.2263180555848418	1.2116732980918246	0.5241664391469414	2.0	81.880675542161
262	5007	7	6	0.0	-8.004149166446773	64.87765008882185	365.12200292656064	0.20549841715482986	1.2048027055027484	0.47368565658947676	2.0	43.44649067790764
263	5007	7	7	0.0	-11.24965064414816	63.72241209589522	376.4585275631412	0.20472886859077533	1.1664416173375745	0.4595290817795994	2.0	25.65394539661358
264	5007	7	8	0.0	-4.872699581493755	67.57897279859623	352.04013508048905	0.2121639431773704	1.2571310416960566	0.5071141518554257	2.0	71.85028865514866
265	5007	7	9	0.0	-4.311937694507906	63.74225517511759	360.6763106722729	0.19458997380007811	1.2247430466645508	0.45478366122052455	2.0	39.32210125747021
266	5007	7	10	0.0	-10.446310971843547	66.7677894094629	375.6048276376979	0.21150991488100812	1.1925722172460422	0.4834268188025463	2.0	37.117008641980945
267	5007	7	11	0.0	-10.595299524980994	66.99767525169412	365.78716849324906	0.2182882913300316	1.2043240165352882	0.5030001271961841	2.0	80.04708454770663
268	5007	7	12	0.0	-48.662844984075626	69.67079854460731	418.82371319983633	0.2951932692019129	1.0132047901156631	0.5958150709391972	2.0	85.32086979146482
269	5007	7	13	0.0	-6.077208957283045	66.61426198405188	371.75875565930414	0.20148874880223724	1.2206009745169881	0.4695569857551337	2.0	38.67845395231032
270	5007	7	14	0.0	-7.643983931141241	67.52776323417322	367.4059142648522	0.21071260604218964	1.2224213077367811	0.4916725918609402	2.0	62.25606859620365
271	5007	7	15	0.0	-10.770562166761335	66.98445423135901	365.41230953421535	0.21896284221352819	1.2037251557206436	0.5043450934644808	2.0	40.31129416358554
272	5007	7	16	0.0	-3.585874705619629	62.818031223595476	359.6308388871967	0.19050161463936627	1.2247232572775355	0.44522249370823125	2.0	31.444167154341304
273	5007	7	17	0.0	-11.696884494181958	66.21792475113132	371.48415585859556	0.2157537552799978	1.1863646207019978	0.49100927982773984	2.0	98.92247249171986
274	5007	7	18	0.0	-10.832712464779396	65.16206812915709	372.463264407461	0.20986643278315753	1.1826871648909192	0.4763951075606784	2.0	116.41577895112316
275	5007	7	19	0.0	-3.124743407705837	64.12842026622616	354.47418698826806	0.19582981567800983	1.2415631308906578	0.46304858248636	2.0	31.78773530254355
276	5007	7	20	0.0	-7.484621623751761	65.16670945180954	362.8656721441045	0.2061757913789328	1.212292267017226	0.47772064071561887	2.0	23.28841723573126
277	5007	7	21	0.0	-290.47986664946166	68.7887365926482	756.7811224065907	0.588845699447318	0.5019090412222833	0.8338562419797012	2.0	66.76157400876991
278	5007	7	22	0.0	-14.645468526711989	69.57244051504708	369.7677112402928	0.23434547371922218	1.1981683135789163	0.5377014058553485	2.0	39.779910244220275
279	5007	7	23	0.0	-41.755691499774294	71.6207206392357	405.6043322305231	0.29084212329279374	1.066192708029945	0.6089943911983722	2.0	98.30756737114753
280	5007	7	24	0.0	-4.490285240252435	67.8597257579382	350.4648304706565	0.21284334025277055	1.26335864506854	0.5109388349134587	2.0	76.83791491352287
